縣市名稱,鄉鎮市名稱,村里名稱,建檔編號,名稱,地址,建檔管理類型,公廁類型
桃園市,龜山區,迴龍里,1000307025-S-00367,樂生療養院迴龍院區1F(檢體採集櫃檯旁)女廁,桃園市龜山區萬壽路一段50巷2號,無障礙廁所,醫院
桃園市,龜山區,迴龍里,1000307025-S-00366,樂生療養院迴龍院區1F(檢體採集櫃檯旁)男廁,桃園市龜山區萬壽路一段50巷2號,無障礙廁所,醫院
桃園市,龜山區,迴龍里,1000307025-S-00365,樂生療養院迴龍院區1F(內科診區)女廁,桃園市龜山區萬壽路一段50巷2號,無障礙廁所,醫院
桃園市,龜山區,迴龍里,1000307025-S-00364,樂生療養院迴龍院區1F(內科診區)男廁,桃園市龜山區萬壽路一段50巷2號,無障礙廁所,醫院
桃園市,龜山區,龍華里,1000307024-C-00384,迴龍加油站女廁,龜山區萬壽路一段383號,無障礙廁所,加油站
桃園市,龜山區,龍華里,1000307024-C-00383,迴龍加油站男廁,龜山區萬壽路一段383號,無障礙廁所,加油站
桃園市,龜山區,南美里,1000307021-C-00382,台塑中悅加油站女廁,龜山區南祥路86號,無障礙廁所,加油站
桃園市,龜山區,南美里,1000307021-C-00381,台塑中悅加油站男廁,龜山區南祥路86號,無障礙廁所,加油站
桃園市,龜山區,文化里,1000307020-D-00133,文化公園女廁,復興北路與文昌五街交叉口,無障礙廁所,公園
桃園市,龜山區,文化里,1000307020-D-00132,文化公園男廁,復興北路與文昌五街交叉口,無障礙廁所,公園
桃園市,龜山區,文化里,1000307020-C-00378,車容坊林口加油站,龜山區復興一路258號,無障礙廁所,加油站
桃園市,龜山區,大崗里,1000307019-X-00155,大湖福德宮女廁,龜山區大崗村大湖88號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,龜山區,大崗里,1000307019-X-00154,大湖福德宮男廁,龜山區大崗村大湖88號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,龜山區,大崗里,1000307019-U-00006,龜山鄉立第三圖書館2F無障礙廁所,龜山區大崗村20鄰大湖55號,無障礙廁所,各級社教機關
桃園市,龜山區,大崗里,1000307019-U-00005,龜山鄉立第三圖書館2F女廁,龜山區大崗村20鄰大湖55號,無障礙廁所,各級社教機關
桃園市,龜山區,大崗里,1000307019-U-00004,龜山鄉立第三圖書館2F男廁,龜山區大崗村20鄰大湖55號,無障礙廁所,各級社教機關
桃園市,龜山區,大崗里,1000307019-U-00003,龜山鄉立第三圖書館1F無障礙廁所,龜山區大崗村20鄰大湖55號,無障礙廁所,各級社教機關
桃園市,龜山區,大崗里,1000307019-U-00002,龜山鄉立第三圖書館1F女廁,龜山區大崗村20鄰大湖55號,無障礙廁所,各級社教機關
桃園市,龜山區,大崗里,1000307019-U-00001,龜山鄉立第三圖書館1F男廁,龜山區大崗村20鄰大湖55號,無障礙廁所,各級社教機關
桃園市,龜山區,舊路里,1000307018-X-00153,桃園北天宮女廁,龜山區振興路765號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,龜山區,舊路里,1000307018-X-00152,桃園北天宮男廁,龜山區振興路765號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,龜山區,舊路里,1000307018-X-00151,振天宮女廁,龜山區舊路村十三鄰振興路1278巷29號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,龜山區,舊路里,1000307018-X-00150,振天宮男廁,龜山區舊路村十三鄰振興路1278巷29號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,龜山區,舊路里,1000307018-S-00363,長庚紀念醫院桃園分院B4南一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00362,長庚紀念醫院桃園分院B4南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00361,長庚紀念醫院桃園分院B4南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00360,長庚紀念醫院桃園分院B4北一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00359,長庚紀念醫院桃園分院B4北一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00358,長庚紀念醫院桃園分院B4北一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00357,長庚紀念醫院桃園分院B3南一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00356,長庚紀念醫院桃園分院B3南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00355,長庚紀念醫院桃園分院B3南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00354,長庚紀念醫院桃園分院B3北一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00353,長庚紀念醫院桃園分院B3北一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00352,長庚紀念醫院桃園分院B3北一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00349,長庚紀念醫院桃園分院B2長壽醫學中心外無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00348,長庚紀念醫院桃園分院B2長壽醫學中心外女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00347,長庚紀念醫院桃園分院B2長壽醫學中心外男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00346,長庚紀念醫院桃園分院B2餐廳無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00345,長庚紀念醫院桃園分院B2餐廳女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00344,長庚紀念醫院桃園分院B2餐廳男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00343,長庚紀念醫院桃園分院B2管理部辦公室外女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00342,長庚紀念醫院桃園分院B2管理部辦公室外男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00341,長庚紀念醫院桃園分院B2南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00340,長庚紀念醫院桃園分院B2南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00337,長庚紀念醫院桃園分院B2北一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00336,長庚紀念醫院桃園分院B2北一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00335,長庚紀念醫院桃園分院B1顱顏牙科門診外無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00334,長庚紀念醫院桃園分院B1顱顏牙科門診外女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00333,長庚紀念醫院桃園分院B1顱顏牙科門診外男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00332,長庚紀念醫院桃園分院B1大門入口旁無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00331,長庚紀念醫院桃園分院B1大門入口旁女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00330,長庚紀念醫院桃園分院B1大門入口旁男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00329,長庚紀念醫院桃園分院B1中醫聯合門診外無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00328,長庚紀念醫院桃園分院B1中醫聯合門診外女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00327,長庚紀念醫院桃園分院B1中醫聯合門診外男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00326,長庚紀念醫院桃園分院B1中醫門診區外無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00325,長庚紀念醫院桃園分院B1中醫門診區外女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00324,長庚紀念醫院桃園分院B1中醫門診區外男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00323,長庚紀念醫院桃園分院B1南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00322,長庚紀念醫院桃園分院B1南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00321,長庚紀念醫院桃園分院B1北一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00320,長庚紀念醫院桃園分院B1北一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00319,長庚紀念醫院桃園分院1F 檢查一區女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00318,長庚紀念醫院桃園分院1F 檢查一區男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00317,長庚紀念醫院桃園分院1F C區內科診室旁女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00316,長庚紀念醫院桃園分院1F C區內科診室旁男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00315,長庚紀念醫院桃園分院1F B區泌尿科診室旁女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00314,長庚紀念醫院桃園分院1F B區泌尿科診室旁男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00313,長庚紀念醫院桃園分院1F 大門入口旁無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00312,長庚紀念醫院桃園分院1F 大門入口旁女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00311,長庚紀念醫院桃園分院1F 大門入口旁男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00310,長庚紀念醫院桃園分院1F 檢查二區外無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00309,長庚紀念醫院桃園分院1F 檢查二區外女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00308,長庚紀念醫院桃園分院1F 檢查二區外男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00307,長庚紀念醫院桃園分院1F南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00306,長庚紀念醫院桃園分院1F南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00305,長庚紀念醫院桃園分院1F北一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00304,長庚紀念醫院桃園分院1F北一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00303,長庚紀念醫院桃園分院1F 一般牙科門診外無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00302,長庚紀念醫院桃園分院1F 一般牙科門診外女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00301,長庚紀念醫院桃園分院1F 一般牙科門診外男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00300,長庚紀念醫院桃園分院2F S4樓梯旁女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00299,長庚紀念醫院桃園分院2F S4樓梯旁男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00298,長庚紀念醫院桃園分院2F南一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00297,長庚紀念醫院桃園分院2F南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00296,長庚紀念醫院桃園分院2F南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00295,長庚紀念醫院桃園分院2F北一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00294,長庚紀念醫院桃園分院2F北一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00293,長庚紀念醫院桃園分院2F北一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00292,長庚紀念醫院桃園分院3F南一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00291,長庚紀念醫院桃園分院3F南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00290,長庚紀念醫院桃園分院3F南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00289,長庚紀念醫院桃園分院3F北一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00288,長庚紀念醫院桃園分院3F北一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00287,長庚紀念醫院桃園分院3F北一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00286,長庚紀念醫院桃園分院5F南一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00285,長庚紀念醫院桃園分院5F南一女廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00284,長庚紀念醫院桃園分院5F南一男廁,龜山區舊路村頂湖路123號,無障礙廁所,醫院
桃園市,龜山區,舊路里,1000307018-S-00283,長庚紀念醫院桃園分院5F北一無障礙廁所,龜山區舊路村頂湖路123號,無障礙廁所,醫院
